game_id,player_id,timestamp,tic,x,y,z,angle,momx
5,5,2025-11-05 08:47:59,14397,-165,-517,0,79.45,0,0
5,5,2025-11-05 08:48:01,14467,-47,-610,0,346.29,6,-4
5,5,2025-11-05 08:48:03,14547,456,-1185,-64,180.00,-1,-1
5,5,2025-11-05 08:48:06,14629,398,-1200,-64,202.85,-3,0
5,5,2025-11-05 08:48:07,14664,375,-1200,-64,79.80,-1,0
5,5,2025-11-05 08:48:09,14727,305,-1025,-64,83.32,-2,7
5,5,2025-11-05 08:48:10,14762,438,-832,-64,9.49,6,2
5,5,2025-11-05 08:48:11,14797,508,-811,-64,297.42,0,0
5,5,2025-11-05 08:48:14,14908,468,-759,-64,120.23,-2,1
5,5,2025-11-05 08:48:15,14943,446,-685,-88,129.02,-2,3
5,5,2025-11-05 08:48:16,14978,364,-633,-88,127.27,-1,0
5,5,2025-11-05 08:48:18,15060,376,-644,-88,329.06,4,-3
5,5,2025-11-05 08:48:19,15095,417,-672,-88,221.84,-2,-2
5,5,2025-11-05 08:48:20,15130,268,-822,-64,286.88,-3,-5
5,5,2025-11-05 08:48:21,15165,281,-954,-64,344.88,0,-2
5,5,2025-11-05 08:48:22,15200,390,-929,-64,20.04,7,2
5,5,2025-11-05 08:48:23,15235,635,-968,-64,300.94,5,-6
5,5,2025-11-05 08:48:24,15270,814,-1157,-64,311.48,3,-3
5,5,2025-11-05 08:48:27,15369,815,-1167,-64,41.13,0,1
5,5,2025-11-05 08:48:28,15404,825,-1116,-64,332.58,3,-2
5,5,2025-11-05 08:48:29,15439,1007,-1136,-64,357.19,6,-1
5,5,2025-11-05 08:48:32,15540,1240,94,-56,188.09,-4,-1
5,5,2025-11-05 08:48:34,15618,1160,46,-56,239.06,-3,-5
5,5,2025-11-05 08:48:35,15653,992,-153,-64,209.18,-8,-6
5,5,2025-11-05 08:48:36,15688,784,-282,-64,256.64,-2,-2
5,5,2025-11-05 08:48:37,15723,765,-293,-64,275.98,-1,-1
5,5,2025-11-05 08:48:40,15823,925,-176,-64,3.87,4,2
5,5,2025-11-05 08:48:41,15858,1073,-205,-64,332.23,6,-4
5,5,2025-11-05 08:48:42,15893,1239,-290,-64,355.08,0,-1
