game_id,player_id,timestamp,tic,x,y,z,angle,momx
4,4,2025-11-05 09:59:56,14224,848,1638,0,211.07,0,-1
4,4,2025-11-05 09:59:57,14259,870,1644,0,194.63,1,0
4,4,2025-11-05 09:59:59,14326,866,1614,0,226.76,-1,-1
4,4,2025-11-05 10:00:00,14361,591,1509,0,240.82,-10,-6
4,4,2025-11-05 10:00:01,14396,439,1107,0,196.44,-9,-10
4,4,2025-11-05 10:00:02,14431,422,1126,0,142.34,-5,4
4,4,2025-11-05 10:00:03,14466,377,1164,8,201.09,0,0
4,4,2025-11-05 10:00:04,14501,369,1151,8,140.71,0,-1
4,4,2025-11-05 10:00:05,14554,263,1168,0,141.33,-6,0
4,4,2025-11-05 10:00:06,14589,218,1442,0,171.25,-3,9
4,4,2025-11-05 10:00:07,14624,198,1472,0,180.18,-6,-2
4,4,2025-11-05 10:00:08,14659,282,1396,0,156.40,0,-2
4,4,2025-11-05 10:00:09,14694,303,1264,0,120.94,0,-4
4,4,2025-11-05 10:00:10,14729,280,1209,0,226.05,-6,-5
4,4,2025-11-05 10:00:11,14764,225,1108,0,341.19,6,-2
4,4,2025-11-05 10:00:12,14799,272,1120,0,256.68,0,1
4,4,2025-11-05 10:00:13,14834,267,1152,0,266.13,0,3
4,4,2025-11-05 10:00:14,14869,270,1174,0,179.38,0,-1
4,4,2025-11-05 10:00:15,14904,207,1324,0,93.69,-1,11
4,4,2025-11-05 10:00:16,14939,-11,1505,0,131.62,-10,0
4,4,2025-11-05 10:00:18,14985,-216,1791,0,109.78,0,-1
4,4,2025-11-05 10:00:19,15020,-319,1657,0,233.66,-10,-7
4,4,2025-11-05 10:00:20,15055,-647,1427,0,241.57,-11,-5
4,4,2025-11-05 10:00:21,15090,-706,1386,0,285.07,0,-1
4,4,2025-11-05 10:00:22,15125,-699,1169,0,177.23,-7,-4
4,4,2025-11-05 10:00:23,15160,-683,1144,0,182.33,-2,-1
4,4,2025-11-05 10:00:24,15195,-771,1141,8,168.71,-1,0
4,4,2025-11-05 10:00:25,15235,-773,1141,8,169.80,1,-1
4,4,2025-11-05 10:00:26,15270,-772,1142,8,170.20,0,-1
4,4,2025-11-05 10:00:27,15318,-765,1141,8,172.05,0,-1
4,4,2025-11-05 10:00:28,15353,-723,1132,0,274.97,2,-10
4,4,2025-11-05 10:00:29,15388,-712,1170,0,274.53,0,-4
4,4,2025-11-05 10:00:30,15423,-699,1116,0,187.38,0,1
4,4,2025-11-05 10:00:31,15459,-776,1167,8,188.66,1,0
4,4,2025-11-05 10:00:32,15494,-712,1160,0,184.31,-8,-2
4,4,2025-11-05 10:00:33,15540,-776,1160,8,173.94,-1,0
4,4,2025-11-05 10:00:34,15575,-911,1148,0,238.75,-9,-4
4,4,2025-11-05 10:00:35,15610,-1024,1164,0,154.60,-8,5
4,4,2025-11-05 10:00:36,15645,-1140,1300,0,173.85,-3,1
4,4,2025-11-05 10:00:37,15680,-1367,1288,0,270.70,-2,3
4,4,2025-11-05 10:00:38,15715,-1384,1327,0,241.74,0,0
4,4,2025-11-05 10:00:39,15750,-1307,1327,0,223.81,7,1
4,4,2025-11-05 10:00:40,15785,-1220,1296,0,184.17,-6,-1
4,4,2025-11-05 10:00:41,15820,-1489,1264,0,162.86,-7,-4
4,4,2025-11-05 10:00:42,15855,-1621,1335,0,85.56,-3,8
4,4,2025-11-05 10:00:43,15890,-1697,1445,0,185.89,-1,-1
4,4,2025-11-05 10:00:44,15925,-1821,1627,0,60.51,1,12
4,4,2025-11-05 10:00:45,15960,-1893,1829,0,316.05,-2,4
4,4,2025-11-05 10:00:46,15995,-1855,1857,0,283.97,0,0
4,4,2025-11-05 10:00:47,16030,-1855,2021,0,265.91,0,9
4,4,2025-11-05 10:00:48,16065,-1831,2096,0,243.41,-2,-2
4,4,2025-11-05 10:00:49,16100,-1779,2085,16,347.87,10,-3
4,4,2025-11-05 10:00:50,16135,-1755,1971,0,180.53,-12,-1
4,4,2025-11-05 10:00:51,16170,-1904,1938,0,23.07,0,-1
4,4,2025-11-05 10:00:52,16205,-1737,2040,0,38.19,8,6
4,4,2025-11-05 10:00:53,16240,-1672,2120,0,160.75,-9,5
4,4,2025-11-05 10:00:55,16296,-146,367,0,259.32,0,1
4,4,2025-11-05 10:00:56,16339,-228,353,0,308.06,-4,4
4,4,2025-11-05 10:00:57,16374,-232,420,0,260.86,0,12
4,4,2025-11-05 10:00:58,16409,-188,494,0,273.91,0,-2
4,4,2025-11-05 10:00:59,16444,-133,485,0,225.62,-4,-5
4,4,2025-11-05 10:01:00,16479,-239,342,0,268.51,-1,-10
4,4,2025-11-05 10:01:01,16514,-304,367,0,293.03,-1,0
4,4,2025-11-05 10:01:02,16549,-419,278,0,170.38,-11,1
4,4,2025-11-05 10:01:03,16584,-697,259,0,355.96,8,-6
4,4,2025-11-05 10:01:04,16619,-369,252,0,270.62,5,-7
4,4,2025-11-05 10:01:05,16654,-388,117,0,239.06,1,-1
4,4,2025-11-05 10:01:06,16689,-390,84,0,252.29,1,0
4,4,2025-11-05 10:01:07,16724,-548,-51,0,125.86,-5,0
4,4,2025-11-05 10:01:08,16759,-961,62,0,99.10,-12,8
4,4,2025-11-05 10:01:09,16794,-1036,327,0,322.78,-4,2
4,4,2025-11-05 10:01:10,16829,-990,310,0,222.32,2,0
4,4,2025-11-05 10:01:11,16864,-859,-9,0,305.86,10,-11
4,4,2025-11-05 10:01:12,16899,-668,-100,0,59.06,0,-2
4,4,2025-11-05 10:01:13,16934,-666,-131,0,62.27,-1,-2
4,4,2025-11-05 10:01:14,16969,-699,-191,0,63.94,1,2
4,4,2025-11-05 10:01:15,17004,-673,-317,0,325.77,9,-8
4,4,2025-11-05 10:01:17,17060,-147,367,0,273.21,0,0
4,4,2025-11-05 10:01:18,17099,-240,376,0,202.02,-2,0
4,4,2025-11-05 10:01:19,17134,-304,239,0,136.27,-1,1
4,4,2025-11-05 10:01:20,17169,-385,310,0,226.89,1,7
4,4,2025-11-05 10:01:21,17204,-419,417,0,122.43,-8,7
4,4,2025-11-05 10:01:22,17239,-778,612,0,268.37,-8,-10
4,4,2025-11-05 10:01:23,17274,-1016,280,0,351.43,4,-7
4,4,2025-11-05 10:01:24,17309,-982,161,0,121.25,-4,-1
4,4,2025-11-05 10:01:25,17344,-897,412,0,27.77,11,8
4,4,2025-11-05 10:01:26,17379,-613,626,0,305.60,-5,9
4,4,2025-11-05 10:01:27,17414,-677,710,0,300.23,-3,3
4,4,2025-11-05 10:01:28,17449,-720,700,0,299.58,4,-11
4,4,2025-11-05 10:01:29,17484,-713,653,0,275.32,-4,5
4,4,2025-11-05 10:01:30,17519,-897,355,0,290.13,1,-13
4,4,2025-11-05 10:01:31,17554,-810,286,0,207.77,5,1
4,4,2025-11-05 10:01:32,17589,-937,509,0,28.87,4,10
4,4,2025-11-05 10:01:33,17624,-816,647,0,280.50,1,0
4,4,2025-11-05 10:01:34,17659,-790,740,0,262.75,0,6
4,4,2025-11-05 10:01:35,17694,-977,616,0,244.34,-11,-10
4,4,2025-11-05 10:01:36,17729,-1091,525,0,16.70,4,1
4,4,2025-11-05 10:01:37,17764,-1093,539,0,1.23,0,0
